pId,cId,preWord,robotWord,postWord,symbolName,strategy,effect
652815,1M,teacher,"'lecturer'",lecturer,teacher,CHANGE,CHANGE
652815,1M,"fire hydrant",NULL,cross,cross,NA,NRCHANGE
652815,1M,OTHER,NULL,OTHER,branch,NA,NRMATCH
652815,1M,house,"'house'",house,house,MATCH,MATCH
652815,1M,"group of people","'people'",people,people,CHANGE,CHANGE
652815,1M,OTHER,"'king'",king,king,CHANGE,CHANGE
652815,1M,baby,"'kid'",kid,baby,CHANGE,CHANGE
652815,1M,alligator,"'alligator'",alligator,alligator,MATCH,MATCH
652815,1M,doctor,NULL,doctor,doctor,NA,NRMATCH
652815,1M,medicine,"'medicine'",medicine,drugs,MATCH,MATCH
652815,1M,bird,NULL,bird,pigeon,NA,NRMATCH
652815,1M,OTHER,NULL,glass,drink,NA,NRCHANGE
652815,1M,OTHER,NULL,OTHER,videogame,NA,NRMATCH
652815,1M,"dinner plate",NULL,"dinner plate",plate,NA,NRMATCH
652815,1M,artist,"'artist'",artist,artist,MATCH,MATCH
652815,1M,OTHER,NULL,OTHER,dunes,NA,NRMATCH
652815,1M,cave,NULL,cave,cave,NA,NRMATCH
652815,1M,OTHER,NULL,modem,router,NA,NRCHANGE
652815,1M,money,"'money'",money,money,MATCH,MATCH
652815,1M,factory,"'pollution'",factory,factory,CHANGE,MATCH
652815,1M,pipes,NULL,pipes,pipe,NA,NRMATCH
652815,1M,church,"'church'",church,church,MATCH,MATCH
652815,1M,OTHER,"'chef'",chef,cook,CHANGE,CHANGE
652815,1M,robber,"'thief'",thief,thief,CHANGE,CHANGE
652815,1M,OTHER,NULL,barrels,barrels,NA,NRCHANGE
652815,1M,frog,NULL,frog,frog,NA,NRMATCH
652815,1M,chicken,NULL,chicken,hen,NA,NRMATCH
652815,1M,OTHER,"'mug'",mug,cup,CHANGE,CHANGE
652815,1M,"coffee beans",NULL,"coffee beans",beans,NA,NRMATCH
652815,1M,bat,NULL,bat,bat,NA,NRMATCH
652815,1M,OTHER,"'highway'",highway,road,CHANGE,CHANGE
652815,1M,OTHER,NULL,OTHER,"parking sp",NA,NRMATCH
652815,1M,OTHER,NULL,flower,flower,NA,NRCHANGE
652815,1M,OTHER,NULL,athlete,athlete,NA,NRCHANGE
652815,1M,OTHER,"'soldier'",soldier,soldier,CHANGE,CHANGE
652815,1M,OTHER,NULL,OTHER,beach,NA,NRMATCH
652815,1M,policeman,NULL,policeman,cop,NA,NRMATCH
652815,1M,"wheely bin","'recycling bin'","recycling bin",recycling,CHANGE,CHANGE
652815,1M,OTHER,NULL,OTHER,clothes,NA,NRMATCH
652815,1M,door,NULL,door,door,NA,NRMATCH
652815,1M,woman,"'woman'",woman,woman,MATCH,MATCH
652815,1M,OTHER,"'usb stick'","usb stick",USB,CHANGE,CHANGE
652815,1M,barbecue,NULL,fire,fireplace,NA,NRCHANGE
652815,1M,OTHER,NULL,OTHER,wine,NA,NRMATCH
652815,1M,tree,NULL,tree,tree,NA,NRMATCH
652815,1M,knife,"'knife'",,,MATCH,MATCH
652815,1M,OTHER,NULL,rocks,rocks,NA,NRCHANGE
652815,1M,OTHER,"'buildings'",buildings,city,CHANGE,CHANGE
652815,1M,"mobile phone",NULL,phone,Q60,NA,NRCHANGE
652815,1M,flag,NULL,flag,flag,NA,NRMATCH
652815,1M,OTHER,NULL,OTHER,programmer,NA,NRMATCH
652815,1M,OTHER,NULL,berries,berries,NA,NRCHANGE
652815,1M,boot,"'work boot'",boot,boot,CHANGE,MATCH
652815,1M,snake,"'serpent'",snake,snake,CHANGE,MATCH
652815,1M,concrete,"'pizza slice'","pizza slice",Q45,CHANGE,CHANGE
652815,1M,OTHER,NULL,OTHER,runners,NA,NRMATCH
652815,1M,butterfly,"'insect'",butterfly,moth,CHANGE,MATCH
652815,1M,priest,"'priest'",priest,priest,MATCH,MATCH
652815,1M,"shopping trolley",NULL,"shopping trolley",cart,NA,NRMATCH
652815,1M,car,NULL,car,car,NA,NRMATCH
216808,1N,OTHER,"'face'",face,socket,CHANGE,CHANGE
216808,1N,OTHER,NULL,OTHER,beans,NA,NRMATCH
216808,1N,OTHER,"'mug'",mug,cup,CHANGE,CHANGE
216808,1N,policeman,NULL,policeman,cop,NA,NRMATCH
216808,1N,tree,NULL,tree,tree,NA,NRMATCH
216808,1N,dog,"'wolf'",wolf,dog,CHANGE,CHANGE
216808,1N,"computer game",NULL,"computer game",videogame,NA,NRMATCH
216808,1N,OTHER,"'sphere'",OTHER,sphere,CHANGE,MATCH
216808,1N,OTHER,NULL,cross,cross,NA,NRCHANGE
216808,1N,"usb drive","'usb stick'",OTHER,USB,CHANGE,CHANGE
216808,1N,knife,"'dagger'",dagger,knife,CHANGE,CHANGE
216808,1N,tablet,"'touchscreen'",tablet,touchpad,CHANGE,MATCH
216808,1N,barrels,NULL,barrels,barrels,NA,NRMATCH
216808,1N,OTHER,NULL,OTHER,drink,NA,NRMATCH
216808,1N,OTHER,NULL,OTHER,wine,NA,NRMATCH
216808,1N,bugs,"'germs'",germs,microbes,CHANGE,CHANGE
216808,1N,house,"'house'",house,house,MATCH,MATCH
216808,1N,factory,"'factory'",factory,factory,MATCH,MATCH
216808,1N,running,NULL,OTHER,runners,NA,NRCHANGE
216808,1N,"disabled parking",NULL,OTHER,"parking sp",NA,NRCHANGE
216808,1N,bird,NULL,bird,pigeon,NA,NRMATCH
216808,1N,ladder,"'avenue'",avenue,road,CHANGE,CHANGE
216808,1N,flag,NULL,flag,flag,NA,NRMATCH
216808,1N,ship,"'ship'",ship,ship,MATCH,MATCH
216808,1N,butterfly,"'insect'",butterfly,moth,CHANGE,MATCH
216808,1N,OTHER,NULL,OTHER,programmer,NA,NRMATCH
216808,1N,city,"'buildings'",buildings,city,CHANGE,CHANGE
216808,1N,crucifix,"'priest'",priest,priest,CHANGE,CHANGE
216808,1N,OTHER,"'chef'",chef,cook,CHANGE,CHANGE
216808,1N,"baseball bat",NULL,"baseball bat",bat,NA,NRMATCH
216808,1N,OTHER,NULL,OTHER,dunes,NA,NRMATCH
216808,1N,OTHER,"'drugs'",drugs,drugs,CHANGE,CHANGE
216808,1N,OTHER,NULL,frog,frog,NA,NRCHANGE
216808,1N,dirt,"'sand'",OTHER,dirt,CHANGE,CHANGE
216808,1N,rocks,NULL,rocks,rocks,NA,NRMATCH
216808,1N,mouse,"'mouse'",mouse,mouse,MATCH,MATCH
216808,1N,rooster,NULL,rooster,hen,NA,NRMATCH
216808,1N,OTHER,"'shoe'",OTHER,boot,CHANGE,MATCH
216808,1N,"shopping trolley",NULL,"shopping trolley",cart,NA,NRMATCH
216808,1N,bench,NULL,bench,bench,NA,NRMATCH
216808,1N,coins,"'coins'",coins,money,MATCH,MATCH
216808,1N,OTHER,"'weed'",marijuana,marijuana,CHANGE,CHANGE
216808,1N,car,NULL,car,car,NA,NRMATCH
216808,1N,apple,NULL,apple,peach,NA,NRMATCH
216808,1N,"floppy disk",NULL,"floppy disk",floppy,NA,NRMATCH
216808,1N,cello,NULL,violin,violin,NA,NRCHANGE
216808,1N,artist,"'painter'",painter,artist,CHANGE,CHANGE
216808,1N,doctor,NULL,doctor,doctor,NA,NRMATCH
216808,1N,female,"'lady'",female,woman,CHANGE,MATCH
216808,1N,OTHER,NULL,berries,berries,NA,NRCHANGE
216808,1N,church,"'church'",church,church,MATCH,MATCH
216808,1N,janitor,NULL,janitor,cleaner,NA,NRMATCH
216808,1N,basin,NULL,basin,sink,NA,NRMATCH
216808,1N,router,NULL,router,router,NA,NRMATCH
216808,1N,soldier,"'soldier'",soldier,soldier,MATCH,MATCH
216808,1N,couch,"'couch'",couch,couch,MATCH,MATCH
216808,1N,snake,"'snake'",snake,snake,MATCH,MATCH
216808,1N,rabbit,"'rabbit'",rabbit,rabbit,MATCH,MATCH
216808,1N,football,NULL,"football player",athlete,NA,NRCHANGE
216808,1N,OTHER,"'electric chair'","electric chair",king,CHANGE,CHANGE
216808,1N,baby,"'sprog'",baby,baby,CHANGE,MATCH
216808,1N,robber,"'thief'",robber,thief,CHANGE,MATCH
216808,1N,smartphone,NULL,smartphone,Q60,NA,NRMATCH
216808,1N,OTHER,NULL,OTHER,branch,NA,NRMATCH
216808,1N,door,NULL,door,door,NA,NRMATCH
216808,1N,teacher,"'lecturer'",lecturer,teacher,CHANGE,CHANGE
216808,1N,people,"'people'",people,people,MATCH,MATCH
216808,1N,crocodile,"'crocodile'",,,MATCH,MATCH
216808,1N,clothes,NULL,clothes,clothes,NA,NRMATCH
216808,1N,OTHER,NULL,OTHER,pipe,NA,NRMATCH
216808,1N,fire,NULL,fire,fireplace,NA,NRMATCH
216808,1N,bin,"'rubbish bin'","wheely bin",recycling,CHANGE,CHANGE
216808,1N,OTHER,NULL,OTHER,cave,NA,NRMATCH
216808,1N,OTHER,"'concrete'",OTHER,Q45,CHANGE,MATCH
216808,1N,cows,"'cows'",cows,cattle,MATCH,MATCH
216808,1N,computer,"'computer'",computer,laptop,MATCH,MATCH
216808,1N,"dinner plate",NULL,"dinner plate",plate,NA,NRMATCH
216808,1N,"beach umbrella",NULL,"beach umbrella",beach,NA,NRMATCH
216808,1N,flower,NULL,flower,flower,NA,NRMATCH
067154,1O,rat,"'rat'",rat,mouse,MATCH,MATCH
067154,1O,robber,"'thief'",robber,thief,CHANGE,MATCH
067154,1O,fireplace,NULL,fireplace,fireplace,NA,NRMATCH
067154,1O,city,"'town'",city,city,CHANGE,MATCH
067154,1O,OTHER,NULL,OTHER,programmer,NA,NRMATCH
067154,1O,"dinner plate",NULL,"dinner plate",plate,NA,NRMATCH
067154,1O,butterfly,"'insect'",butterfly,moth,CHANGE,MATCH
067154,1O,"wine glasses",NULL,OTHER,wine,NA,NRCHANGE
067154,1O,"rubbish bin","'rubbish bin'","rubbish bin",recycling,MATCH,MATCH
067154,1O,baby,"'kid'",baby,baby,CHANGE,MATCH
067154,1O,"football player",NULL,"football player",athlete,NA,NRMATCH
067154,1O,wifi,NULL,OTHER,router,NA,NRCHANGE
067154,1O,snake,"'snake'",snake,snake,MATCH,MATCH
067154,1O,beach,NULL,beach,beach,NA,NRMATCH
067154,1O,apple,NULL,apple,peach,NA,NRMATCH
067154,1O,robot,"'robot'",robot,robot,MATCH,MATCH
067154,1O,OTHER,"'teacher'",teacher,teacher,CHANGE,CHANGE
067154,1O,violin,NULL,violin,violin,NA,NRMATCH
067154,1O,car,NULL,car,car,NA,NRMATCH
067154,1O,berries,NULL,berries,berries,NA,NRMATCH
067154,1O,clothes,NULL,clothes,clothes,NA,NRMATCH
067154,1O,rabbit,"'bunny'",rabbit,rabbit,CHANGE,MATCH
067154,1O,OTHER,NULL,OTHER,"parking sp",NA,NRMATCH
067154,1O,"tea cup","'mug'",cup,cup,CHANGE,CHANGE
067154,1O,priest,"'priest'",priest,priest,MATCH,MATCH
067154,1O,"police officer",NULL,"police officer",cop,NA,NRMATCH
067154,1O,OTHER,NULL,beans,beans,NA,NRCHANGE
067154,1O,alligator,"'crocodile'",crocodile,alligator,CHANGE,CHANGE
067154,1O,OTHER,"'sphere'",sphere,sphere,CHANGE,CHANGE
067154,1O,house,"'home'",house,house,CHANGE,MATCH
067154,1O,OTHER,"'leaf'",leaf,marijuana,CHANGE,CHANGE
067154,1O,computer,"'computer'",computer,laptop,MATCH,MATCH
067154,1O,janitor,NULL,janitor,cleaner,NA,NRMATCH
067154,1O,runners,NULL,runners,runners,NA,NRMATCH
067154,1O,"cell phone",NULL,"cell phone",Q60,NA,NRMATCH
067154,1O,sofa,"'sofa'",sofa,couch,MATCH,MATCH
067154,1O,OTHER,"'concrete'",concrete,Q45,CHANGE,CHANGE
067154,1O,"floppy disk",NULL,"floppy disk",floppy,NA,NRMATCH
067154,1O,baker,"'cook'",chef,cook,CHANGE,CHANGE
067154,1O,boot,"'shoe'",boot,boot,CHANGE,MATCH
067154,1O,coins,"'money'",coins,money,CHANGE,MATCH
067154,1O,plug,"'socket'",socket,socket,CHANGE,CHANGE
067154,1O,cows,"'cows'",cows,cattle,MATCH,MATCH
067154,1O,tree,NULL,tree,tree,NA,NRMATCH
067154,1O,door,NULL,door,door,NA,NRMATCH
067154,1O,tablet,"'touchscreen'",tablet,touchpad,CHANGE,MATCH
067154,1O,OTHER,NULL,OTHER,frog,NA,NRMATCH
067154,1O,dirt,"'gravel'",dirt,dirt,CHANGE,MATCH
067154,1O,bacteria,"'microorganisms'",germs,microbes,CHANGE,CHANGE
067154,1O,boat,"'boat'",boat,ship,MATCH,MATCH
067154,1O,pills,"'drugs'",pills,drugs,CHANGE,MATCH
067154,1O,basin,NULL,sink,sink,NA,NRCHANGE
067154,1O,"park bench",NULL,"park bench",bench,NA,NRMATCH
067154,1O,OTHER,NULL,flower,flower,NA,NRCHANGE
067154,1O,OTHER,NULL,OTHER,branch,NA,NRMATCH
067154,1O,OTHER,NULL,OTHER,drink,NA,NRMATCH
067154,1O,"usb stick","'memory stick'",OTHER,USB,CHANGE,CHANGE
067154,1O,king,"'king'",king,king,MATCH,MATCH
067154,1O,OTHER,"'factory'",factory,factory,CHANGE,CHANGE
067154,1O,OTHER,"'gunman'",OTHER,soldier,CHANGE,MATCH
067154,1O,woman,"'lady'",woman,woman,CHANGE,MATCH
067154,1O,cross,NULL,cross,cross,NA,NRMATCH
067154,1O,OTHER,NULL,rock,cave,NA,NRCHANGE
067154,1O,flag,NULL,flag,flag,NA,NRMATCH
067154,1O,OTHER,NULL,OTHER,pipe,NA,NRMATCH
067154,1O,rocks,NULL,OTHER,rocks,NA,NRCHANGE
067154,1O,hen,NULL,hen,hen,NA,NRMATCH
067154,1O,church,"'cathedral'",church,church,CHANGE,MATCH
067154,1O,"sand dunes",NULL,OTHER,dunes,NA,NRCHANGE
067154,1O,"shopping trolley",NULL,"shopping trolley",cart,NA,NRMATCH
067154,1O,OTHER,NULL,OTHER,videogame,NA,NRMATCH
067154,1O,barrels,NULL,barrels,barrels,NA,NRMATCH
067154,1O,dog,"'wolf'",dog,dog,CHANGE,MATCH
067154,1O,OTHER,"'knife'",knife,knife,CHANGE,CHANGE
067154,1O,doctor,NULL,doctor,doctor,NA,NRMATCH
067154,1O,"baseball bat",NULL,"baseball bat",bat,NA,NRMATCH
067154,1O,people,"'people'",people,people,MATCH,MATCH
067154,1O,artist,"'artist'",artist,artist,MATCH,MATCH
067154,1O,bird,NULL,,,NA,MATCH
655590,1P,cello,NULL,violin,violin,NA,NRCHANGE
655590,1P,beans,NULL,beans,beans,NA,NRMATCH
655590,1P,OTHER,NULL,phone,Q60,NA,NRCHANGE
655590,1P,door,NULL,door,door,NA,NRMATCH
655590,1P,soldier,"'soldier'",soldier,soldier,MATCH,MATCH
655590,1P,bacteria,"'microorganisms'",bacteria,microbes,CHANGE,MATCH
655590,1P,butterfly,"'butterfly'",butterfly,moth,MATCH,MATCH
655590,1P,OTHER,"'touchscreen'",OTHER,touchpad,CHANGE,MATCH
655590,1P,frog,NULL,frog,frog,NA,NRMATCH
655590,1P,"rubbish bin","'rubbish bin'",OTHER,recycling,MATCH,CHANGE
655590,1P,weed,"'leaf'",marijuana,marijuana,CHANGE,CHANGE
655590,1P,sphere,"'ball'",ball,sphere,CHANGE,CHANGE
655590,1P,computer,"'laptop'",laptop,laptop,CHANGE,CHANGE
655590,1P,crocodile,"'alligator'",alligator,alligator,CHANGE,CHANGE
655590,1P,OTHER,NULL,OTHER,dunes,NA,NRMATCH
655590,1P,"baseball bat",NULL,bat,bat,NA,NRCHANGE
655590,1P,serpent,"'snake'",snake,snake,CHANGE,CHANGE
655590,1P,artist,"'artist'",artist,artist,MATCH,MATCH
655590,1P,videogames,NULL,videogames,videogame,NA,NRMATCH
655590,1P,ship,"'ship'",boat,ship,MATCH,CHANGE
655590,1P,cup,"'mug'",cup,cup,CHANGE,MATCH
655590,1P,OTHER,NULL,clothes,clothes,NA,NRCHANGE
655590,1P,plant,NULL,plant,branch,NA,NRMATCH
655590,1P,"floppy disk",NULL,,,NA,MATCH
655590,1P,pills,"'medicine'",medicine,drugs,CHANGE,CHANGE
655590,1P,rabbit,"'rabbit'",rabbit,rabbit,MATCH,MATCH
655590,1P,car,NULL,car,car,NA,NRMATCH
655590,1P,woman,"'woman'",woman,woman,MATCH,MATCH
655590,1P,fruit,NULL,berries,berries,NA,NRCHANGE
655590,1P,mortar,"'concrete'",mortar,Q45,CHANGE,MATCH
655590,1P,"hole in the rock",NULL,rock,cave,NA,NRCHANGE
655590,1P,OTHER,NULL,policeman,cop,NA,NRCHANGE
655590,1P,OTHER,NULL,OTHER,programmer,NA,NRMATCH
655590,1P,rocks,NULL,rocks,rocks,NA,NRMATCH
655590,1P,beach,NULL,beach,beach,NA,NRMATCH
655590,1P,beef,"'cows'",cows,cattle,CHANGE,CHANGE
655590,1P,flag,NULL,flag,flag,NA,NRMATCH
655590,1P,OTHER,NULL,OTHER,drink,NA,NRMATCH
655590,1P,sink,NULL,sink,sink,NA,NRMATCH
655590,1P,baker,"'cook'",chef,cook,CHANGE,CHANGE
655590,1P,couch,"'couch'",couch,couch,MATCH,MATCH
655590,1P,wine,NULL,wine,wine,NA,NRMATCH
655590,1P,OTHER,"'gravel'",gravel,dirt,CHANGE,CHANGE
655590,1P,plug,"'socket'",socket,socket,CHANGE,CHANGE
655590,1P,skyscrapers,"'buildings'",buildings,city,CHANGE,CHANGE
655590,1P,teacher,"'teacher'",lecturer,teacher,MATCH,CHANGE
655590,1P,OTHER,"'memory stick'",OTHER,USB,CHANGE,MATCH
655590,1P,robber,"'thief'",thief,thief,CHANGE,CHANGE
655590,1P,flower,NULL,flower,flower,NA,NRMATCH
655590,1P,dog,"'wolf'",dog,dog,CHANGE,MATCH
655590,1P,house,"'house'",house,house,MATCH,MATCH
655590,1P,fireplace,NULL,fireplace,fireplace,NA,NRMATCH
655590,1P,OTHER,"'electric chair'",OTHER,king,CHANGE,MATCH
655590,1P,coins,"'money'",money,money,CHANGE,CHANGE
655590,1P,"disabled parking",NULL,OTHER,"parking sp",NA,NRCHANGE
655590,1P,road,"'avenue'",avenue,road,CHANGE,CHANGE
655590,1P,OTHER,NULL,OTHER,pigeon,NA,NRMATCH
655590,1P,"park bench",NULL,bench,bench,NA,NRCHANGE
655590,1P,knife,"'dagger'",OTHER,knife,CHANGE,CHANGE
655590,1P,baby,"'kid'",baby,baby,CHANGE,MATCH
655590,1P,OTHER,NULL,barrels,barrels,NA,NRCHANGE
655590,1P,OTHER,"'work boot'",boot,boot,CHANGE,CHANGE
655590,1P,soccer,NULL,athlete,athlete,NA,NRCHANGE
655590,1P,plate,NULL,plate,plate,NA,NRMATCH
655590,1P,OTHER,NULL,cross,cross,NA,NRCHANGE
655590,1P,"shopping cart",NULL,cart,cart,NA,NRCHANGE
655590,1P,people,"'crowd'",crowd,people,CHANGE,CHANGE
655590,1P,tree,NULL,tree,tree,NA,NRMATCH
655590,1P,janitor,NULL,janitor,cleaner,NA,NRMATCH
655590,1P,doctor,NULL,doctor,doctor,NA,NRMATCH
655590,1P,robot,"'android'",robot,robot,CHANGE,MATCH
655590,1P,modem,NULL,modem,router,NA,NRMATCH
655590,1P,OTHER,NULL,OTHER,pipe,NA,NRMATCH
655590,1P,mouse,"'rat'",mouse,mouse,CHANGE,MATCH
655590,1P,rooster,NULL,rooster,hen,NA,NRMATCH
655590,1P,church,"'church'",church,church,MATCH,MATCH
655590,1P,OTHER,"'pastor'",pastor,priest,CHANGE,CHANGE
655590,1P,apple,NULL,apple,peach,NA,NRMATCH
655590,1P,pollution,"'factory'",factory,factory,CHANGE,CHANGE
310553,1Q,violin,NULL,violin,violin,NA,NRMATCH
310553,1Q,house,"'home'",house,house,CHANGE,MATCH
310553,1Q,snake,"'serpent'",snake,snake,CHANGE,MATCH
310553,1Q,crocodile,"'alligator'",crocodile,alligator,CHANGE,MATCH
310553,1Q,OTHER,NULL,OTHER,drink,NA,NRMATCH
310553,1Q,"rubbish bin","'rubbish bin'",OTHER,recycling,MATCH,CHANGE
310553,1Q,factory,"'pollution'",factory,factory,CHANGE,MATCH
310553,1Q,OTHER,"'memory stick'",OTHER,USB,CHANGE,MATCH
310553,1Q,dirt,"'gravel'",gravel,dirt,CHANGE,CHANGE
310553,1Q,knife,"'dagger'",knife,knife,CHANGE,MATCH
310553,1Q,apple,NULL,apple,peach,NA,NRMATCH
310553,1Q,cook,"'chef'",cook,cook,CHANGE,MATCH
310553,1Q,chicken,NULL,chicken,hen,NA,NRMATCH
310553,1Q,frog,NULL,frog,frog,NA,NRMATCH
310553,1Q,road,"'highway'",road,road,CHANGE,MATCH
310553,1Q,"baseball bat",NULL,"baseball bat",bat,NA,NRMATCH
310553,1Q,car,NULL,car,car,NA,NRMATCH
310553,1Q,cross,NULL,cross,cross,NA,NRMATCH
310553,1Q,weed,NULL,weed,branch,NA,NRMATCH
310553,1Q,robot,"'robot'",robot,robot,MATCH,MATCH
310553,1Q,church,"'cathedral'",church,church,CHANGE,MATCH
310553,1Q,money,"'money'",money,money,MATCH,MATCH
310553,1Q,group,"'crowd'",crowd,people,CHANGE,CHANGE
310553,1Q,OTHER,NULL,rock,cave,NA,NRCHANGE
310553,1Q,bench,NULL,bench,bench,NA,NRMATCH
310553,1Q,boot,"'shoe'",boot,boot,CHANGE,MATCH
310553,1Q,flower,NULL,flower,flower,NA,NRMATCH
310553,1Q,running,NULL,runners,runners,NA,NRCHANGE
310553,1Q,artist,"'artist'",artist,artist,MATCH,MATCH
310553,1Q,berries,NULL,berries,berries,NA,NRMATCH
310553,1Q,phone,NULL,phone,Q60,NA,NRMATCH
310553,1Q,OTHER,NULL,door,door,NA,NRCHANGE
310553,1Q,butterfly,"'butterfly'",butterfly,moth,MATCH,MATCH
310553,1Q,bacteria,"'microorganisms'",bacteria,microbes,CHANGE,MATCH
310553,1Q,"shopping cart",NULL,"shopping cart",cart,NA,NRMATCH
310553,1Q,soccer,NULL,athlete,athlete,NA,NRCHANGE
310553,1Q,policeman,NULL,policeman,cop,NA,NRMATCH
310553,1Q,barrels,NULL,barrels,barrels,NA,NRMATCH
310553,1Q,cement,"'pizza slice'","pizza slice",Q45,CHANGE,CHANGE
310553,1Q,rabbit,"'bunny'",rabbit,rabbit,CHANGE,MATCH
310553,1Q,teacher,"'teacher'",teacher,teacher,MATCH,MATCH
310553,1Q,cleaner,NULL,janitor,cleaner,NA,NRCHANGE
310553,1Q,plug,"'socket'",OTHER,socket,CHANGE,CHANGE
310553,1Q,weed,"'weed'",weed,marijuana,MATCH,MATCH
310553,1Q,"computer scientist",NULL,"computer scientist",programmer,NA,NRMATCH
310553,1Q,OTHER,"'soldier'",soldier,soldier,CHANGE,CHANGE
310553,1Q,OTHER,NULL,rocks,rocks,NA,NRCHANGE
310553,1Q,couch,"'couch'",couch,couch,MATCH,MATCH
310553,1Q,"floppy disk",NULL,"floppy disk",floppy,NA,NRMATCH
310553,1Q,tree,NULL,tree,tree,NA,NRMATCH
310553,1Q,doctor,NULL,doctor,doctor,NA,NRMATCH
310553,1Q,clothing,NULL,clothes,clothes,NA,NRCHANGE
310553,1Q,bird,NULL,bird,pigeon,NA,NRMATCH
310553,1Q,dog,"'dog'",dog,dog,MATCH,MATCH
310553,1Q,OTHER,NULL,,,NA,MATCH
310553,1Q,basin,NULL,basin,sink,NA,NRMATCH
310553,1Q,flag,NULL,flag,flag,NA,NRMATCH
310553,1Q,OTHER,NULL,"dinner plate",plate,NA,NRCHANGE
310553,1Q,drinks,NULL,drinks,wine,NA,NRMATCH
310553,1Q,wifi,NULL,wifi,router,NA,NRMATCH
310553,1Q,baby,"'sprog'",baby,baby,CHANGE,MATCH
310553,1Q,woman,"'lady'",woman,woman,CHANGE,MATCH
310553,1Q,cup,"'mug'",cup,cup,CHANGE,MATCH
310553,1Q,"beach umbrella",NULL,umbrella,beach,NA,NRCHANGE
310553,1Q,laptop,"'computer'",laptop,laptop,CHANGE,MATCH
310553,1Q,priest,"'priest'",priest,priest,MATCH,MATCH
310553,1Q,plumbing,NULL,OTHER,pipe,NA,NRCHANGE
310553,1Q,city,"'buildings'",city,city,CHANGE,MATCH
310553,1Q,cattle,"'cattle'",cattle,cattle,MATCH,MATCH
310553,1Q,OTHER,"'sphere'",sphere,sphere,CHANGE,CHANGE
310553,1Q,mouse,"'rat'",mouse,mouse,CHANGE,MATCH
310553,1Q,OTHER,NULL,OTHER,beans,NA,NRMATCH
310553,1Q,ipad,"'tablet'",ipad,touchpad,CHANGE,MATCH
310553,1Q,king,"'king'",king,king,MATCH,MATCH
310553,1Q,fire,NULL,fireplace,fireplace,NA,NRCHANGE
310553,1Q,burglar,"'robber'",burglar,thief,CHANGE,MATCH
310553,1Q,ship,"'ship'",ship,ship,MATCH,MATCH
310553,1Q,medicine,"'medicine'",medicine,drugs,MATCH,MATCH
310553,1Q,OTHER,NULL,OTHER,dunes,NA,NRMATCH
429131,1R,cows,"'cattle'",cows,cattle,CHANGE,MATCH
429131,1R,ipad,"'tablet'",tablet,touchpad,CHANGE,CHANGE
429131,1R,flag,NULL,flag,flag,NA,NRMATCH
429131,1R,doctor,NULL,doctor,doctor,NA,NRMATCH
429131,1R,beach,NULL,beach,beach,NA,NRMATCH
429131,1R,snake,"'snake'",snake,snake,MATCH,MATCH
429131,1R,plate,NULL,plate,plate,NA,NRMATCH
429131,1R,city,"'buildings'",city,city,CHANGE,MATCH
429131,1R,chicken,NULL,chicken,hen,NA,NRMATCH
429131,1R,factory,"'pollution'",OTHER,factory,CHANGE,CHANGE
429131,1R,OTHER,"'pizza slice'","pizza slice",Q45,CHANGE,CHANGE
429131,1R,iphone,NULL,iphone,Q60,NA,NRMATCH
429131,1R,beans,NULL,beans,beans,NA,NRMATCH
429131,1R,cello,NULL,cello,violin,NA,NRMATCH
429131,1R,OTHER,NULL,OTHER,programmer,NA,NRMATCH
429131,1R,cross,NULL,cross,cross,NA,NRMATCH
429131,1R,rocks,NULL,rocks,rocks,NA,NRMATCH
429131,1R,cocktail,NULL,glass,drink,NA,NRCHANGE
429131,1R,berries,NULL,berries,berries,NA,NRMATCH
429131,1R,bacteria,"'microorganisms'",microorganisms,microbes,CHANGE,CHANGE
429131,1R,"floppy disk",NULL,"floppy disk",floppy,NA,NRMATCH
429131,1R,"shopping cart",NULL,"shopping trolley",cart,NA,NRCHANGE
429131,1R,knife,"'dagger'",dagger,knife,CHANGE,CHANGE
429131,1R,tree,NULL,tree,tree,NA,NRMATCH
429131,1R,laptop,"'computer'",laptop,laptop,CHANGE,MATCH
429131,1R,church,"'church'",church,church,MATCH,MATCH
429131,1R,fireplace,NULL,fireplace,fireplace,NA,NRMATCH
429131,1R,butterfly,"'butterfly'",butterfly,moth,MATCH,MATCH
429131,1R,dog,"'wolf'",dog,dog,CHANGE,MATCH
429131,1R,cannibis,"'leaf'",cannibis,marijuana,CHANGE,MATCH
429131,1R,OTHER,"'mug'",mug,cup,CHANGE,CHANGE
429131,1R,boot,"'shoe'",boot,boot,CHANGE,MATCH
429131,1R,plant,NULL,plant,branch,NA,NRMATCH
429131,1R,teacher,"'teacher'",teacher,teacher,MATCH,MATCH
429131,1R,OTHER,"'gravel'",gravel,dirt,CHANGE,CHANGE
429131,1R,football,NULL,athlete,athlete,NA,NRCHANGE
429131,1R,couch,"'couch'",,,MATCH,MATCH
429131,1R,OTHER,"'usb stick'","usb stick",USB,CHANGE,CHANGE
429131,1R,ship,"'boat'",boat,ship,CHANGE,CHANGE
429131,1R,money,"'money'",money,money,MATCH,MATCH
429131,1R,crowd,"'people'",crowd,people,CHANGE,MATCH
429131,1R,chef,"'cook'",cook,cook,CHANGE,CHANGE
429131,1R,woman,"'woman'",woman,woman,MATCH,MATCH
429131,1R,robot,"'robot'",robot,robot,MATCH,MATCH
