"item","stimulusType","option1","option2","change","navigator","phase","presentation","index"
"floppy","participants_turn",NA,NA,"NA","solo","naming_test","post",329
"couch","entrainment","sofa","couch","CHANGE","solo","naming_test","post",330
"violin","participants_turn",NA,NA,"NA","solo","naming_test","post",331
"recycling","valence","rubbish bin","recycling bin","CHANGE","solo","naming_test","post",332
"thief","entrainment","robber","thief","MATCH","solo","naming_test","post",333
"house","valence","home","house","CHANGE","solo","naming_test","post",334
"runners","participants_turn",NA,NA,"NA","solo","naming_test","post",335
"moth","valence","insect","butterfly","CHANGE","solo","naming_test","post",336
"athlete","participants_turn",NA,NA,"NA","solo","naming_test","post",337
"boot","valence","shoe","work boot","CHANGE","solo","naming_test","post",338
"knife","entrainment","dagger","knife","CHANGE","solo","naming_test","post",339
"fireplace","participants_turn",NA,NA,"NA","solo","naming_test","post",340
"beach","participants_turn",NA,NA,"NA","solo","naming_test","post",341
"snake","entrainment","serpent","snake","MATCH","solo","naming_test","post",342
"road","valence","avenue","highway","CHANGE","solo","naming_test","post",343
"frog","participants_turn",NA,NA,"NA","solo","naming_test","post",344
"socket","valence","socket","face","CHANGE","solo","naming_test","post",345
"rabbit","entrainment","bunny","rabbit","CHANGE","solo","naming_test","post",346
"city","valence","buildings","town","MATCH","solo","naming_test","post",347
"alligator","entrainment","crocodile","alligator","MATCH","solo","naming_test","post",348
"church","valence","church","cathedral","CHANGE","solo","naming_test","post",349
"cattle","entrainment","cattle","cows","MATCH","solo","naming_test","post",350
"barrels","participants_turn",NA,NA,"NA","solo","naming_test","post",351
"plate","participants_turn",NA,NA,"NA","solo","naming_test","post",352
"soldier","valence","soldier","gunman","CHANGE","solo","naming_test","post",353
"laptop","entrainment","computer","laptop","CHANGE","solo","naming_test","post",354
"videogame","participants_turn",NA,NA,"NA","solo","naming_test","post",355
"factory","valence","pollution","factory","MATCH","solo","naming_test","post",356
"router","participants_turn",NA,NA,"NA","solo","naming_test","post",357
"clothes","participants_turn",NA,NA,"NA","solo","naming_test","post",358
"marijuana","valence","weed","leaf","MATCH","solo","naming_test","post",359
"woman","entrainment","lady","woman","CHANGE","solo","naming_test","post",360
"flag","participants_turn",NA,NA,"NA","solo","naming_test","post",361
"branch","participants_turn",NA,NA,"NA","solo","naming_test","post",362
"money","entrainment","money","coins","MATCH","solo","naming_test","post",363
"cleaner","participants_turn",NA,NA,"NA","solo","naming_test","post",364
